ID_Carro,Marca,Año,Tamaño_Motor,Combustible,Transmision,Kilometraje,Condicion,Precio,Modelo
2453.0,Mercedes,2017,5.2,Híbrido,Automática,116916,Nuevo,8826.72,C-Class
2454.0,Toyota,2009,3.9,Eléctrico,Manual,195346,Nuevo,83576.9,Corolla
2455.0,Toyota,2008,4.2,Gasolina,Automática,273010,Nuevo,62729.37,Prius
2456.0,Audi,2007,3.3,Híbrido,Manual,3889,Nuevo,54765.09,Q7
2457.0,BMW,2009,3.6,Eléctrico,Manual,118194,Nuevo,94713.45,Serie 5
2458.0,Ford,2016,1.2,Eléctrico,Manual,124714,Nuevo,21445.93,Explorer
2459.0,BMW,2001,4.2,Híbrido,Manual,31335,Usado,29507.23,Serie 5
2460.0,Toyota,2005,1.4,Gasolina,Manual,50547,Nuevo,76890.21,Corolla
2461.0,Toyota,2004,3.2,Eléctrico,Automática,157234,Usado,78647.35,Prius
2462.0,Mercedes,2008,2.5,Gasolina,Automática,220521,Nuevo,43465.23,E-Class
2463.0,BMW,2004,3.7,Gasolina,Manual,155759,Nuevo,95342.95,X3
2464.0,BMW,2017,1.7,Diésel,Automática,273139,Nuevo,94134.18,Serie 3
2465.0,Toyota,2019,4.5,Gasolina,Manual,2631,Usado,6178.92,Prius
2466.0,Ford,2008,5.0,Diésel,Manual,137039,Nuevo,21371.15,Explorer
2467.0,Audi,2016,1.8,Eléctrico,Manual,64471,Nuevo,82920.85,Q7
2468.0,Tesla,2016,1.5,Híbrido,Manual,299260,Nuevo,36845.59,Modelo Y
2469.0,Audi,2011,1.7,Diésel,Automática,133014,Nuevo,14068.95,Q7
2470.0,BMW,2006,5.4,Híbrido,Manual,47664,Nuevo,79574.92,X3
2471.0,Audi,2002,3.6,Eléctrico,Automática,159141,Nuevo,48185.43,Q7
2472.0,Toyota,2009,3.3,Gasolina,Manual,87342,Usado,51779.02,Corolla
2474.0,BMW,2002,4.2,Híbrido,Automática,113926,Usado,67785.03,X3
2475.0,BMW,2015,5.3,Eléctrico,Manual,213053,Nuevo,57367.93,X3
2476.0,Tesla,2001,5.1,Gasolina,Manual,17878,Nuevo,24633.93,Modelo X
2477.0,Tesla,2023,4.1,Eléctrico,Automática,83100,Nuevo,37331.49,Modelo X
2478.0,Mercedes,2009,1.4,Gasolina,Automática,223059,Nuevo,61703.53,GLC
2479.0,BMW,2005,1.6,Diésel,Automática,43168,Nuevo,92862.86,X3
2480.0,Ford,2021,1.2,Híbrido,Manual,250396,Nuevo,92435.75,Focus
2482.0,BMW,2022,1.7,Gasolina,Automática,28004,Nuevo,74883.99,Serie 3
2483.0,Honda,2006,2.3,Eléctrico,Automática,282615,Nuevo,78674.31,Civic
2484.0,Mercedes,2014,2.9,Diésel,Manual,91820,Nuevo,81838.19,GLA
2485.0,Honda,2005,5.7,Gasolina,Manual,191239,Nuevo,59222.42,Civic
2486.0,Toyota,2019,4.1,Diésel,Automática,102229,Nuevo,5998.26,Prius
2487.0,Tesla,2008,5.2,Diésel,Automática,14568,Nuevo,77359.25,Modelo 3
2489.0,BMW,2019,1.6,Gasolina,Automática,222129,Nuevo,16102.78,X3
2490.0,Honda,2011,4.7,Eléctrico,Manual,57324,Nuevo,62534.36,Fit
2491.0,Audi,2018,2.4,Híbrido,Manual,146539,Usado,98434.45,Q5
2492.0,Toyota,2019,4.2,Híbrido,Manual,75955,Nuevo,28041.25,Prius
2493.0,Tesla,2002,2.7,Gasolina,Manual,147748,Nuevo,66352.03,Modelo X
2494.0,Ford,2014,6.0,Diésel,Automática,94791,Nuevo,33847.1,Focus
2495.0,Mercedes,2001,2.3,Gasolina,Manual,162586,Usado,90378.98,E-Class
2496.0,Audi,2020,2.4,Gasolina,Automática,22650,Nuevo,61384.1,Q5
2497.0,Audi,2001,5.7,Híbrido,Manual,77701,Nuevo,24710.35,A3
2499.0,Audi,2002,4.5,Diésel,Manual,229164,Nuevo,46085.67,Q5
2500.0,Toyota,2005,4.6,Diésel,Automática,80978,Usado,16594.14,RAV4
